0.5344,0.4239,0.2935,0.1818
0.8471,0.3021,0.6538,0.1788
0.4335,0.3780,0.8942,0.1496
0.5459,0.3970,0.7472,0.1688
0.4965,0.5272,0.8018,0.2590
0.6667,0.7418,0.9036,0.1942
0.5741,0.4554,0.7474,0.1384
0.4353,0.4928,0.7838,0.1479
0.1184,0.6079,0.6509,0.1532
0.8869,0.4005,0.6408,0.1545
1.0000,0.4262,0.5515,0.1445
0.5495,0.2754,1.0000,0.2034
0.9825,0.3669,0.8454,0.1579
0.4431,0.4246,0.6454,0.1522
1.0000,0.2649,0.8363,0.2531
0.6989,0.4874,0.4885,0.2145
0.6805,0.3548,0.7534,0.1708
0.9465,0.1907,0.9173,0.1771
0.8623,0.3223,0.7718,0.1302
0.5481,0.3756,0.7950,0.1379
1.0000,0.3787,0.5801,0.1598
0.6802,0.2178,0.4924,0.2191
0.6205,0.2557,0.9040,0.1347
0.7009,0.3641,1.0000,0.1280
0.8753,0.3922,0.8352,0.1168
1.0000,0.5496,0.6991,0.2496
0.7157,0.3313,0.9893,0.2780
0.5201,0.7633,0.5436,0.1900
0.6285,0.4022,0.8943,0.0979
0.2360,0.6344,0.5477,0.2343
0.7168,0.6292,0.6589,0.1376
0.4367,0.3058,0.6772,0.2747
0.6183,0.4981,0.7354,0.1291
0.4195,0.4009,0.8390,0.2042
0.6302,0.4470,0.5098,0.1752
1.0000,0.4021,0.6558,0.1290
0.7381,0.4348,0.8251,0.2179
0.7646,0.1320,0.9594,0.1729
0.6426,0.3413,0.4264,0.2271
0.5563,0.1784,0.6913,0.0999
0.4692,0.4122,0.3112,0.2353
0.6817,0.6310,0.5390,0.1902
1.0000,0.2934,0.7710,0.1057
0.8867,0.2453,0.9327,0.1036
0.7954,0.3922,0.2547,0.1842
0.6805,0.5872,0.8713,0.2163
0.7148,0.6790,0.6309,0.1234
1.0000,0.2744,0.6526,0.1544
1.0000,0.3105,0.8785,0.1478
0.8133,0.3223,0.9612,0.2053
0.5304,0.1538,0.6693,0.2124
0.5534,0.3304,0.5750,0.2394
0.5121,0.3205,0.6154,0.1796
0.9746,0.2947,0.6238,0.1614
0.8689,0.1780,0.4960,0.2083
0.5940,0.5027,0.7970,0.1904
1.0000,0.2132,0.7208,0.1565
1.0000,0.2286,0.8362,0.1900
1.0000,0.2839,1.0000,0.1962
0.9765,0.5161,0.7766,0.1540
0.6388,0.1434,0.6837,0.1223
0.9978,0.1862,0.7247,0.1969
0.6117,0.5596,0.7804,0.2583
0.6323,0.4194,0.7091,0.1618
0.8437,0.2389,0.7064,0.1257
0.7039,0.3534,0.3701,0.1902
0.5827,0.4423,0.8919,0.2476
0.7135,0.3835,0.6604,0.2734
0.5768,0.5884,0.9690,0.2307
1.0000,0.3682,0.7102,0.1659
0.6538,0.4144,0.7441,0.1273
0.7499,0.2691,0.6515,0.2739
1.0000,0.1733,0.8146,0.1758
0.6114,0.5037,0.6399,0.1244
0.7110,0.3175,0.6619,0.1259
0.5886,0.5448,0.7893,0.1098
0.7285,0.3729,0.4507,0.1293
0.5888,0.3603,0.9032,0.1455
1.0000,0.3448,0.8855,0.1973
1.0000,0.2581,0.9555,0.0942
0.8231,0.5258,0.7615,0.2364
0.3731,0.5958,0.2820,0.2152
0.6397,0.3519,0.5513,0.1384
0.7570,0.3018,0.4994,0.1767
0.5841,0.4129,0.6863,0.1956
0.8609,0.3217,0.9107,0.2288
1.0000,0.2633,0.5856,0.1947
0.8290,0.3405,0.6814,0.1206
0.6026,0.2480,0.9771,0.1359
0.6065,0.3377,0.5239,0.0896
0.6677,0.5003,0.6446,0.1361
0.5901,0.6513,0.9926,0.1682
0.7365,0.3903,0.6334,0.1676
0.9468,0.2698,0.7593,0.1272
0.6223,0.2513,0.9953,0.1586
0.4867,0.4872,0.5063,0.1290
0.9653,0.3824,0.5273,0.1704
0.6374,0.4214,0.6865,0.1868
0.5747,0.3496,0.7588,0.1501
0.5903,0.4923,0.6316,0.1656
0.9243,0.2520,1.0000,0.2180
0.5728,0.5312,0.8079,0.1538
0.7958,0.4078,0.6206,0.1765
0.7159,0.4184,0.5311,0.1467
1.0000,0.4945,0.7563,0.2073
0.5777,0.3370,0.8181,0.1302
0.8203,0.3984,1.0000,0.1012
0.8793,0.5313,0.7566,0.1966
0.8016,0.5083,0.7072,0.2173
0.8123,0.3459,0.4676,0.1661
1.0000,0.5127,0.8423,0.2120
0.4853,0.2218,0.9996,0.1727
0.5473,0.3614,0.3941,0.1417
0.7021,0.2844,0.8409,0.1578
0.8946,0.4705,0.5660,0.1530
1.0000,0.2441,0.4266,0.0991
0.7453,0.3132,1.0000,0.1952
0.6422,0.3888,0.8822,0.2142
1.0000,0.5425,0.6845,0.1597
0.7260,0.1307,0.8650,0.2364
0.5221,0.3332,0.7523,0.1264
1.0000,0.4137,0.5117,0.0989
0.6907,0.3746,0.6867,0.2038
0.8535,0.0350,1.0000,0.2377
0.6990,0.2834,0.6098,0.1631
0.7826,0.2004,0.9368,0.1871
0.5502,0.4589,0.6787,0.1506
0.5844,0.3806,0.4831,0.1024
1.0000,0.3162,1.0000,0.2023
1.0000,0.3089,0.3908,0.1109
1.0000,0.2707,0.9982,0.1277
0.5857,0.2476,0.9851,0.1018
1.0000,0.4978,0.6592,0.1535
0.8900,0.2989,0.6113,0.1537
0.7216,0.5120,0.7102,0.1677
0.8439,0.3602,0.8037,0.1503
0.6884,0.2667,0.8209,0.1614
0.3570,0.6405,0.4846,0.1313
1.0000,0.3565,0.7925,0.1594
0.8348,0.2915,0.8575,0.1004
0.5810,0.3899,0.7182,0.1862
0.7287,0.1022,1.0000,0.2095
1.0000,0.2616,0.6697,0.1601
0.9670,0.2095,0.4167,0.1440
0.5257,0.2109,0.7230,0.2575
0.5950,0.2606,0.9870,0.1481
0.5880,0.2586,0.6713,0.1929
1.0000,0.3132,0.5215,0.0934
0.7418,0.1372,1.0000,0.1480
0.7341,0.2366,0.8139,0.1407
0.5572,0.4346,0.5585,0.1584
1.0000,0.4302,0.2099,0.1367
0.7446,0.3864,0.8107,0.1459
0.8482,0.1700,0.8629,0.2030
0.4293,0.4058,1.0000,0.2036
0.6339,0.2193,0.5673,0.1404
1.0000,0.6273,0.6130,0.2291
1.0000,0.1782,0.8915,0.1546
1.0000,0.4528,0.9292,0.1381
1.0000,0.4660,0.8425,0.0747
0.8718,0.3924,0.6266,0.1951
0.7745,0.2602,0.9195,0.1758
1.0000,0.3749,0.6655,0.1929
0.6967,0.4238,0.8236,0.1598
0.4080,0.3830,0.8362,0.1498
0.7409,0.2844,1.0000,0.2790
1.0000,0.4231,0.8890,0.2457
0.7417,0.3755,1.0000,0.1692
0.9823,0.2516,0.7411,0.2143
0.6430,0.4034,0.7982,0.1969
0.6792,0.3415,0.6631,0.1942
0.5525,0.4001,0.8067,0.1363
0.3934,0.4070,0.7107,0.1412
0.5559,0.4944,0.9101,0.1902
0.6241,0.4264,0.8750,0.2349
1.0000,0.3790,0.6332,0.0930
0.6535,0.3340,0.8034,0.1755
0.7374,0.4153,0.5991,0.0673
0.5587,0.4981,0.8516,0.2067
0.9392,0.4116,0.5903,0.1880
0.7780,0.4222,0.4620,0.1760
0.8812,0.4160,0.4414,0.1137
0.6883,0.3908,0.4818,0.1411
0.7525,0.4694,0.6459,0.1857
0.9292,0.5290,0.5461,0.2267
1.0000,0.3181,0.7767,0.2095
0.8404,0.4882,0.7800,0.1471
0.6611,0.1810,0.9707,0.2257
0.5514,0.4739,0.7950,0.2173
0.7602,0.2253,0.7279,0.0882
0.9680,0.2460,1.0000,0.1651
0.8610,0.3128,0.6358,0.2564
0.6108,0.6124,0.9656,0.0755
0.5338,0.3857,0.8335,0.1130
1.0000,0.2103,0.7448,0.2403
0.9773,0.1655,1.0000,0.2238
1.0000,0.5284,0.8833,0.1077
0.7127,0.5865,0.4967,0.1374
0.7678,0.4858,0.8398,0.1990
0.7353,0.3153,0.8075,0.2234
0.8184,0.5369,0.9566,0.2458
0.4838,0.2649,0.8979,0.1288
0.7636,0.6092,0.8568,0.1653
0.8550,0.1131,0.8047,0.1208
1.0000,0.3628,0.7120,0.1446
0.6904,0.4160,0.6793,0.2528
0.4354,0.5691,0.3212,0.1510
0.5242,0.3569,1.0000,0.1152
0.8027,0.4950,0.5188,0.1225
0.8843,0.2126,0.8498,0.2059
0.6967,0.1471,0.7803,0.2037
0.6692,0.4717,0.6906,0.1734
0.6174,0.2797,0.9889,0.1259
0.8521,0.3222,0.6666,0.1936
0.9154,0.3494,0.7942,0.2187
0.7698,0.1764,0.9247,0.1493
0.5961,0.3258,0.6779,0.1335
0.9136,0.7226,0.8930,0.1711
0.6845,0.2968,1.0000,0.1586
0.6172,0.2758,1.0000,0.0884
0.7097,0.3960,0.7103,0.0818
1.0000,0.5061,0.7135,0.2338
1.0000,0.5421,0.7720,0.1296
1.0000,0.2574,0.8784,0.1186
0.8168,0.5743,1.0000,0.2536
0.6722,0.2952,0.7720,0.1683
0.7730,0.5491,0.8159,0.2011
0.6818,0.3527,0.5517,0.2727
1.0000,0.2868,1.0000,0.2221
1.0000,0.3673,0.6607,0.1809
1.0000,0.3234,0.2192,0.0769
0.7998,0.2847,0.3179,0.1093
0.7233,0.6984,0.7169,0.1231
1.0000,0.2491,0.3916,0.1516
0.7805,0.4744,0.8221,0.1867
1.0000,0.3556,0.4585,0.2133
0.8858,0.4370,0.6859,0.2091
0.4835,0.2631,0.9239,0.1252
0.6858,0.3299,0.8280,0.0956
1.0000,0.3297,0.5219,0.2627
0.5017,0.3026,0.9036,0.1098
0.8784,0.2612,0.7062,0.1580
0.8722,0.0530,0.8505,0.1598
0.6658,0.3986,0.6274,0.1437
0.6914,0.5057,0.7569,0.2243
0.7988,0.3235,1.0000,0.2207
0.7026,0.2106,0.7428,0.1971
0.8147,0.2536,0.4647,0.1601
1.0000,0.2021,0.6849,0.1311
0.7168,0.4451,0.6683,0.1632
1.0000,0.3093,0.6070,0.2115
0.7536,0.3277,1.0000,0.1653
1.0000,0.2289,0.4415,0.1829
0.7727,0.3873,0.8349,0.1881
0.6843,0.3089,0.9871,0.1406
0.9646,0.5427,0.5910,0.0926
0.9433,0.3057,0.8345,0.1843
0.7677,0.5123,0.7204,0.2781
1.0000,0.0000,0.8915,0.1983
0.9177,0.3065,0.8729,0.1542
1.0000,0.3920,0.3890,0.2367
0.8448,0.2882,1.0000,0.1413
0.6034,0.5924,0.4320,0.1385
0.6703,0.4158,1.0000,0.1620
0.6092,0.3648,0.8766,0.1551
0.7119,0.3250,0.9205,0.1615
0.6298,0.4766,1.0000,0.1770
0.7728,0.2886,1.0000,0.1755
0.6600,0.3261,0.9516,0.1754
0.4876,0.4058,0.6719,0.1291
1.0000,0.2596,0.7634,0.1753
0.6496,0.3354,0.8636,0.2559
1.0000,0.4489,0.8105,0.1716
1.0000,0.2729,0.7844,0.0865
0.4933,0.3924,0.7537,0.1455
1.0000,0.1789,0.6510,0.1711
0.6300,0.3605,0.4144,0.1203
0.3205,0.6145,0.7070,0.1719
0.3121,0.6661,0.5940,0.1801
0.7042,0.6554,0.6682,0.1889
1.0000,0.2069,0.4351,0.1832
0.8171,0.3019,0.8051,0.1188
0.5074,0.3040,0.4566,0.1887
0.8697,0.3525,0.6486,0.0955
0.7826,0.2813,0.9802,0.2112
0.4410,0.4707,0.6716,0.1869
0.6194,0.5318,0.7680,0.1484
1.0000,0.0621,0.7477,0.1892
0.9669,0.5141,0.6122,0.2007
0.9191,0.4269,1.0000,0.1784
0.7266,0.5965,0.8949,0.1874
0.4162,0.4892,0.5331,0.1750
0.5553,0.4142,0.7069,0.2373
0.8248,0.2606,0.7473,0.1568
0.5574,0.3588,0.7745,0.1201
0.5233,0.3008,0.7704,0.2189
1.0000,0.1698,0.4841,0.1755
0.8735,0.3238,0.7840,0.2001
1.0000,0.4158,0.7041,0.1213
0.4610,0.6360,1.0000,0.1259
