1.0000,0.3569,0.2429,0.7487,0.3944
1.0000,0.0872,0.0481,0.7637,0.5871
1.0000,0.2379,0.2493,0.8590,0.7046
0.8496,0.2126,0.5565,0.9524,0.6060
1.0000,0.3380,0.3648,0.8671,0.8559
0.8154,0.2905,0.7507,0.8239,0.6505
0.3609,0.3479,0.2753,0.9306,0.4972
0.6041,0.4222,0.4869,0.4518,0.8696
0.3924,0.2425,0.8722,0.6823,0.1299
0.8388,0.3025,0.2811,0.9090,0.4479
1.0000,0.5686,0.3987,0.5319,0.5771
1.0000,0.2939,0.4143,0.6956,0.6342
1.0000,0.2372,0.4905,0.6637,0.0491
0.8962,0.4348,0.5209,0.7436,0.3895
1.0000,0.2477,0.1159,0.7857,0.5975
0.3310,0.5915,0.2352,0.7265,0.5916
1.0000,0.4941,0.3762,0.7943,0.7571
1.0000,0.1928,0.3836,0.8567,0.4347
0.4775,0.2157,0.7605,0.4557,0.8227
1.0000,0.4548,0.8521,0.7430,0.4458
1.0000,0.4320,0.7359,0.5278,0.7215
0.8125,0.4727,0.2404,0.7982,0.3285
1.0000,0.2539,0.8803,0.7165,0.9025
1.0000,0.2857,0.6402,0.8028,0.4692
1.0000,0.2318,0.5083,0.7666,0.7886
1.0000,0.2332,0.4387,0.5455,0.5200
0.7948,0.1697,0.8063,0.8065,0.8580
0.6538,0.4915,0.7616,0.5303,0.2798
1.0000,0.3320,0.6751,0.7326,0.6855
0.6518,0.3427,0.0636,0.9053,0.8910
1.0000,0.4732,0.8316,0.8144,0.5512
0.7875,0.0578,0.1865,0.7498,0.6113
1.0000,0.3343,0.5910,0.7404,0.4416
1.0000,0.5056,0.6908,0.6512,0.1087
1.0000,0.1093,0.6971,0.3136,0.1432
0.7749,0.4764,0.1837,0.7794,0.7357
0.8738,0.3352,0.7562,0.8190,0.4503
0.6130,0.3113,0.4954,0.4599,0.3101
0.8008,0.3157,0.4893,0.7671,0.9898
1.0000,0.1343,0.3413,0.8372,0.1740
1.0000,0.0426,0.7164,0.4374,0.3965
0.6306,0.4402,0.8355,0.8454,0.0453
1.0000,0.1196,0.3369,0.4740,0.2242
1.0000,0.2001,0.5205,0.5621,0.8933
1.0000,0.7008,0.7375,0.6124,0.4298
1.0000,0.2818,0.1893,0.7430,0.7308
0.6792,0.3493,0.7253,0.7094,0.7171
0.5367,0.1835,0.7976,0.8107,0.3435
0.4109,0.5023,0.4309,0.7879,0.1646
1.0000,0.0625,0.8729,0.9448,0.4505
1.0000,0.4354,0.7703,0.6335,0.6656
0.9726,0.0921,0.4076,0.6076,0.6282
1.0000,0.6258,0.2552,0.2488,0.9251
0.5696,0.3770,0.2409,0.5106,0.9271
1.0000,0.1272,0.7354,0.8317,0.6996
1.0000,0.2744,0.8095,0.8917,0.4360
1.0000,0.3826,0.4563,0.7846,0.3023
1.0000,0.1784,0.3798,0.9296,0.8773
1.0000,0.2163,0.5946,0.5409,0.3658
1.0000,0.5210,0.7841,0.6398,0.6584
0.6735,0.2791,0.6112,0.5837,0.7275
1.0000,0.4850,0.9571,0.8559,0.3157
1.0000,0.3481,0.7205,0.7969,0.6223
1.0000,0.3777,0.1563,0.5938,0.4111
1.0000,0.4553,0.5845,0.7463,0.3476
0.7744,0.5646,0.7247,0.8476,0.2967
0.6097,0.1353,0.4505,0.9440,0.5752
0.9390,0.4189,0.5142,0.7962,0.3212
1.0000,0.6277,0.0887,0.8568,0.3576
1.0000,0.4233,0.4153,0.9249,0.3635
0.4290,0.3243,0.3474,0.3085,0.4576
1.0000,0.5237,0.4112,0.8021,0.8640
0.9240,0.6844,0.4959,0.7143,0.3463
0.8078,0.3593,0.6690,0.7584,0.4742
0.6029,0.3940,0.1094,0.7086,0.8177
0.4372,0.3800,0.9306,0.6480,0.3576
1.0000,0.0842,0.7161,0.6379,0.2768
1.0000,0.4372,0.8728,0.3204,0.4403
0.5247,0.0941,0.3451,0.4465,0.5948
0.5233,0.3983,0.7453,0.6036,0.3566
0.8454,0.0777,0.6423,0.7775,0.6446
1.0000,0.1282,0.4397,0.6038,0.6490
0.8783,0.2143,0.3485,0.5066,0.5786
0.4716,0.1898,0.2838,0.4653,0.0746
0.8844,0.4495,0.6024,0.6999,0.4616
0.8725,0.2341,0.3890,0.6990,0.8319
0.2596,0.1005,0.9576,0.5708,0.5144
0.9732,0.1753,0.5864,0.8339,0.2933
0.8909,0.3112,0.0664,0.4756,0.1651
1.0000,0.3073,0.4399,0.7951,0.4169
1.0000,0.3162,0.4272,0.8677,0.4388
1.0000,0.4493,0.4261,0.6664,0.2508
0.8742,0.4993,0.5114,0.4158,0.3705
0.5751,0.3797,0.2264,0.6587,0.4485
1.0000,0.2588,0.6641,0.7262,0.4234
1.0000,0.2172,0.5682,0.8181,0.6046
1.0000,0.6337,0.3625,0.4548,0.1722
0.9880,0.3024,0.6244,0.8626,0.1630
1.0000,0.3532,0.4486,0.9335,0.5356
0.9304,0.1960,0.5672,0.4480,0.7907
0.7506,0.1946,0.1849,0.5138,0.7889
0.7608,0.1202,0.9157,0.6224,0.4906
0.9838,0.2882,0.2030,0.5264,0.4522
0.7621,0.1945,0.3371,0.5526,0.5460
0.7002,0.2219,0.1813,0.8238,0.6702
1.0000,0.4924,0.3226,0.4476,0.4397
0.8803,0.0851,0.5462,0.8883,0.8787
1.0000,0.1708,0.0477,0.5481,0.4506
0.2657,0.3275,0.7500,0.8192,0.1533
1.0000,0.3146,0.5994,0.3726,0.5330
1.0000,0.5591,0.2735,0.7388,0.6821
0.3546,0.0569,0.2059,0.9498,0.6475
0.8425,0.5216,0.6077,0.7105,0.3635
0.8305,0.1109,0.6342,0.4459,0.8782
0.4947,0.2265,0.3412,0.4638,0.7651
0.6778,0.0823,0.3626,0.5038,0.2538
0.5739,0.0203,0.0976,0.9531,0.1794
1.0000,0.5151,0.8377,0.9724,0.4199
1.0000,0.1524,0.4812,0.6392,0.0714
1.0000,0.4016,0.5790,0.5804,0.8661
1.0000,0.1935,0.1236,0.5524,0.5175
0.5686,0.5676,0.3203,0.7054,0.1677
0.7693,0.2075,0.1231,0.7730,0.5842
1.0000,0.2430,0.6075,0.9593,0.2669
0.5428,0.1687,0.7079,0.6447,0.6833
1.0000,0.1198,0.4869,0.8457,0.6880
0.8868,0.4282,0.6241,0.6588,0.6053
0.8291,0.2805,0.5430,0.7684,0.6224
1.0000,0.0255,0.6932,0.5481,0.6739
1.0000,0.5759,0.7053,0.7036,0.4385
0.8349,0.2467,0.1258,0.7911,0.8748
1.0000,0.1266,0.3638,0.8223,0.7046
0.5824,0.0769,0.5339,0.8368,0.5515
1.0000,0.1318,0.4211,0.8193,0.7516
1.0000,0.3424,0.2945,0.7051,0.7233
0.8566,0.4423,0.6442,0.8108,0.2480
1.0000,0.2290,0.3032,0.6653,0.2425
0.5350,0.8133,0.5407,0.7795,0.2059
1.0000,0.2079,0.4091,0.7229,0.2703
0.9117,0.2608,0.2509,0.7818,0.6035
0.7700,0.1095,0.4195,0.7797,0.9578
1.0000,0.2509,0.6721,0.5480,0.4846
0.7032,0.4615,0.3213,0.7335,0.5127
0.4945,0.6225,0.6015,0.8068,0.6573
0.4592,0.3985,0.5141,0.5266,0.6513
1.0000,0.0587,0.1286,0.7845,0.3875
0.5272,0.0997,0.1218,0.8702,0.3950
1.0000,0.0587,0.2925,0.7841,0.5591
0.3531,0.1405,0.1810,0.5100,0.3625
1.0000,0.1814,0.9680,0.5627,0.4086
1.0000,0.1208,0.7341,0.7097,0.4330
0.9528,0.3804,0.4130,0.9764,0.7852
0.7615,0.1155,0.4178,0.7529,0.4324
1.0000,0.3442,0.3980,0.6492,0.3406
0.9814,0.4240,0.7017,0.7945,0.5964
1.0000,0.2228,0.4496,0.6730,0.5773
1.0000,0.4966,0.4740,0.6536,0.6291
1.0000,0.3672,0.7075,0.6942,0.3952
0.8338,0.1766,0.3442,0.7333,0.2416
0.9719,0.2581,0.1232,0.9389,0.3631
1.0000,0.1895,0.7741,0.7961,0.6038
0.4252,0.4155,0.6085,0.4699,0.6223
0.5096,0.3737,0.6342,0.8103,0.2912
1.0000,0.3157,0.7040,0.9526,0.4140
1.0000,0.0840,0.6921,0.8737,0.2225
0.9121,0.1704,0.2888,0.7440,0.2619
1.0000,0.1478,0.1712,0.4166,0.7058
1.0000,0.0399,0.7795,0.8921,0.7875
0.7635,0.1033,0.5042,0.8399,0.1244
0.6776,0.1052,0.0225,0.2893,0.4694
1.0000,0.2279,0.6075,0.8340,0.5853
0.6131,0.4037,0.2017,0.5390,0.7787
1.0000,0.1854,0.3479,0.4963,0.1296
0.4269,0.2356,0.4393,0.6946,0.6049
1.0000,0.2357,0.4796,0.7475,0.6373
1.0000,0.2557,0.9058,0.6092,0.2437
1.0000,0.2773,0.1601,0.9032,0.6236
1.0000,0.4929,0.6337,0.7931,0.6153
1.0000,0.2246,0.4609,0.5885,0.4812
1.0000,0.4979,0.2839,0.8645,0.1518
0.3983,0.2708,0.6773,0.8172,0.8208
0.5274,0.2448,0.5630,0.6489,0.8145
0.7317,0.7069,0.2172,0.6615,0.1798
1.0000,0.4405,0.6626,0.8677,0.2202
1.0000,0.0428,0.4698,0.6423,0.5583
0.6957,0.3383,0.7948,0.9321,0.7160
1.0000,0.1093,0.6385,0.6185,0.2397
0.6854,0.2791,0.6155,0.7258,0.4026
0.7366,0.1232,0.4408,0.7500,0.4746
0.4949,0.3109,0.8520,0.6867,0.7426
0.6303,0.5808,0.4755,0.5648,0.4056
0.5087,0.3520,0.0849,0.4073,0.6252
0.6139,0.2116,0.5062,0.7915,0.6131
1.0000,0.1906,0.6330,0.8054,0.4066
0.6221,0.5287,0.3930,0.9443,0.8533
1.0000,0.3442,0.3488,0.9027,0.6119
1.0000,0.5095,0.5065,0.6013,0.2610
1.0000,0.3888,0.0989,0.6993,0.7478
0.6510,0.2486,0.7296,0.6302,0.4921
1.0000,0.3259,0.5399,0.7094,0.5142
0.7499,0.6161,0.9230,0.7202,0.1041
1.0000,0.2637,0.7269,0.8840,0.6139
1.0000,0.1822,0.4361,0.5447,0.8452
0.9531,0.1719,0.3122,0.3469,0.4004
1.0000,0.3967,0.6987,0.8619,0.3891
0.7036,0.2025,0.7254,0.7931,0.5667
0.9827,0.2286,0.2478,0.6004,0.9688
1.0000,0.4635,0.2685,0.6370,0.7118
0.7309,0.1012,0.8464,0.3570,0.5619
1.0000,0.2799,0.5946,0.8352,0.3022
1.0000,0.4915,0.5019,0.7620,0.2866
0.7549,0.3160,0.4943,0.1383,0.6944
1.0000,0.2817,0.7862,0.7062,0.2107
1.0000,0.3774,0.3945,0.5531,0.1714
1.0000,0.3232,0.4521,0.8893,0.1606
0.4561,0.2454,0.3106,0.9649,0.3036
0.6952,0.0508,0.2777,0.9014,0.6129
0.8836,0.3893,0.4571,0.7953,0.3705
0.9635,0.0909,0.9761,0.7834,0.4673
1.0000,0.4066,0.5812,0.7637,0.1226
1.0000,0.0491,0.6655,0.7022,0.8726
0.5129,0.1341,0.2537,0.5029,0.8811
1.0000,0.3114,0.6340,0.6000,0.4153
1.0000,0.2348,0.5719,0.8377,0.5161
1.0000,0.2066,0.4323,0.3703,0.5737
1.0000,0.6817,0.7335,0.7125,0.7630
1.0000,0.4126,0.8836,0.4347,0.6895
1.0000,0.0531,0.4303,0.9697,0.4711
0.9655,0.4906,0.6335,0.7254,0.3967
0.4358,0.4548,0.7915,0.9209,0.2494
1.0000,0.3608,0.9055,0.8566,0.5373
1.0000,0.1881,0.6520,0.7442,0.4171
1.0000,0.3961,0.7367,0.6651,0.5044
0.5282,0.2842,0.5992,0.6226,0.1530
0.5824,0.4366,0.6308,0.6731,0.3809
1.0000,0.1419,0.4058,0.8433,0.3104
0.9804,0.1751,0.6153,0.7435,0.6997
1.0000,0.1094,0.4166,0.9593,0.5621
1.0000,0.1509,0.7079,0.8048,0.3054
1.0000,0.1998,0.2784,0.3428,0.3317
1.0000,0.3237,0.5988,0.3458,0.5792
0.7726,0.1523,0.3564,0.6633,0.5138
1.0000,0.2715,0.3828,0.5143,0.4860
0.7936,0.4851,0.8841,0.6509,0.5634
0.8047,0.3597,0.7004,0.7397,0.7252
0.8568,0.1967,0.2670,0.7123,0.3941
1.0000,0.0155,0.6712,0.8338,0.2273
0.7871,0.2800,0.7132,0.6917,0.6295
1.0000,0.1861,0.5809,0.6937,0.4236
0.6393,0.1169,0.7668,0.7288,0.6492
0.9108,0.2867,0.5408,0.7983,0.7738
0.8026,0.4525,0.3610,0.5662,0.4768
1.0000,0.1718,0.3516,0.6966,0.3947
1.0000,0.4198,0.5796,0.5382,0.0613
1.0000,0.2335,0.7017,0.8403,0.2481
0.4758,0.3431,0.4334,0.8284,0.2936
1.0000,0.4799,0.4057,0.8433,0.5483
1.0000,0.0159,0.2982,0.6293,0.8459
1.0000,0.3524,0.4311,0.5271,0.2165
1.0000,0.6577,0.4603,0.5500,0.5392
0.7721,0.5379,0.4074,0.8029,0.4228
1.0000,0.1228,0.1956,0.7044,0.2438
1.0000,0.3163,0.8177,0.5441,0.6590
0.8341,0.7183,0.8805,0.4298,0.7593
0.8003,0.2096,0.3574,0.8047,0.5920
1.0000,0.4798,0.6062,0.7943,0.6345
1.0000,0.3010,0.2872,0.7354,0.5584
0.7699,0.2200,0.3451,0.9737,0.4427
0.8105,0.4777,0.0351,0.6549,0.7501
0.8686,0.4771,0.3741,0.6570,0.2451
0.5106,0.1302,0.6138,0.8737,0.2998
0.6317,0.5304,0.4303,0.7235,0.0462
0.6053,0.0054,0.4844,0.6351,0.5162
0.6812,0.2142,0.7477,0.6475,0.5653
0.9828,0.2908,0.5143,0.4920,0.4948
1.0000,0.2106,0.3083,0.7172,0.4891
1.0000,0.2798,0.6908,0.7305,0.3417
0.6070,0.1835,0.3745,0.7898,0.3528
1.0000,0.2632,0.8875,0.7442,0.5242
0.8985,0.4201,0.4330,0.9283,0.3138
0.9756,0.2775,0.2238,0.5910,0.2176
1.0000,0.6236,0.3976,0.6760,0.4801
0.5704,0.2747,0.5368,0.7646,0.3279
1.0000,0.2312,0.8195,0.7795,0.5952
1.0000,0.7501,0.3904,0.9464,0.8222
1.0000,0.4877,0.1965,0.6788,0.3887
1.0000,0.3858,0.2325,0.8297,0.6963
1.0000,0.0675,0.1598,0.6039,0.1526
0.7270,0.5795,0.6123,0.8173,0.2595
0.7668,0.4221,0.4070,0.7782,0.2718
0.7323,0.1076,0.6492,0.9263,0.5378
0.7575,0.3737,0.7288,0.7992,0.6042
0.7271,0.1374,0.4005,0.7142,0.3374
1.0000,0.5328,0.7670,0.7504,0.8763
1.0000,0.5502,0.0947,0.7647,0.7311
0.7517,0.4528,0.5913,0.6269,0.4234
0.6596,0.1858,0.7286,0.6261,0.4820
1.0000,0.4391,0.4267,0.7696,0.5243
0.7587,0.0876,0.3637,0.7649,0.4239
1.0000,0.3026,0.8361,0.8454,0.0799
1.0000,0.2269,0.2663,0.4149,0.4689
0.4687,0.2208,0.5251,0.6660,0.0501
1.0000,0.0932,0.3075,0.7232,0.8785
1.0000,0.2919,0.3898,0.8294,0.6583
0.7361,0.1294,0.2658,0.7962,0.3675
0.8238,0.1931,0.8843,0.6558,0.8454
1.0000,0.3842,0.3025,0.7776,0.8937
1.0000,0.2900,0.3122,0.7654,0.3220
1.0000,0.1969,0.6360,0.6113,0.6695
1.0000,0.1317,0.4937,0.5657,0.7329
0.9153,0.3458,0.3669,0.8170,0.4265
0.6709,0.3599,0.3494,0.8249,0.1350
0.5017,0.1697,0.5325,0.7264,0.4937
0.6939,0.2072,0.3360,0.9031,0.5327
0.9836,0.2979,0.6631,0.6875,0.6608
1.0000,0.1290,0.6368,0.8417,0.2955
0.7720,0.3257,0.5792,0.4669,0.3457
1.0000,0.1118,0.5177,0.8094,0.1194
0.9918,0.1444,0.4286,0.6871,0.6072
1.0000,0.0073,0.4686,0.6814,0.7893
1.0000,0.1386,0.4630,0.4776,0.6238
0.7669,0.0468,0.8532,0.6202,0.1499
0.7829,0.2008,0.2412,0.5660,0.2892
1.0000,0.1715,0.3948,0.7966,0.4234
1.0000,0.0518,0.3907,0.7244,0.7429
1.0000,0.2704,0.5500,0.8446,0.9256
1.0000,0.5279,0.8241,0.6914,0.2496
0.8356,0.6679,0.4259,0.8852,0.5885
1.0000,0.0614,0.4814,0.5815,0.6671
1.0000,0.3091,0.7090,0.9968,0.1314
1.0000,0.3527,0.7629,0.5925,0.2658
1.0000,0.4036,0.6932,0.8945,0.8105
1.0000,0.2144,0.3343,0.9074,0.0832
1.0000,0.3408,0.2407,0.8226,0.1780
1.0000,0.4124,0.3840,0.4901,0.8854
1.0000,0.5724,0.6642,0.5618,0.5287
0.9198,0.2930,0.5554,0.9226,0.2217
1.0000,0.0393,0.5525,0.6811,0.3505
1.0000,0.2233,0.3700,0.7010,0.5943
0.6647,0.3399,0.8775,0.8913,0.7140
1.0000,0.1837,0.8405,0.3506,0.7644
0.8215,0.3886,0.4686,0.7879,0.1915
1.0000,0.0846,0.2122,0.8651,0.4891
1.0000,0.6434,0.9694,0.6925,0.3004
1.0000,0.1797,0.9732,0.6052,0.2261
1.0000,0.0990,0.8341,0.6527,0.4545
0.5067,0.1320,0.3926,0.6310,0.5731
1.0000,0.4865,0.4729,0.8515,0.2960
1.0000,0.1421,0.2469,0.7477,0.2741
1.0000,0.3203,0.7737,0.2061,0.3953
0.8574,0.5835,0.5902,0.6980,0.7948
1.0000,0.1278,0.4536,0.5964,0.4746
1.0000,0.5112,0.2066,0.8513,0.2453
1.0000,0.4088,0.5988,0.7337,0.7482
0.9535,0.0406,0.7544,0.7257,0.4319
1.0000,0.4384,0.7919,0.7017,0.4880
1.0000,0.4435,0.4106,0.8422,0.4931
1.0000,0.0359,0.7336,0.5621,0.2422
0.7999,0.2600,0.2737,0.7679,0.2235
1.0000,0.2885,0.4022,0.8721,0.0760
1.0000,0.2091,0.6425,0.7883,0.0557
0.5985,0.1851,0.7523,0.6209,0.6464
1.0000,0.0719,0.3312,0.7067,0.3765
0.7046,0.3477,0.2187,0.6990,0.0116
1.0000,0.0091,0.6604,0.7781,0.8794
0.4669,0.2708,0.6894,0.9838,0.8210
0.7562,0.2062,0.6424,0.5774,0.4208
1.0000,0.2354,0.1249,0.4516,0.7739
1.0000,0.3703,0.9288,0.6561,0.7597
0.9677,0.2074,0.5506,0.6760,0.5459
0.7576,0.3320,0.5953,0.7996,0.2262
1.0000,0.2436,0.7769,0.8654,0.4705
0.4848,0.1829,0.7870,0.8656,0.3915
0.3331,0.2654,0.8230,0.3375,0.3025
1.0000,0.3713,0.3089,0.5762,0.6137
0.7780,0.3393,0.8551,0.4531,0.6996
0.6001,0.0161,0.6015,0.8974,0.5408
1.0000,0.3700,0.3856,0.5509,0.1585
1.0000,0.3093,0.4084,0.8751,0.2415
0.7542,0.0344,0.6425,0.9111,0.8793
0.5272,0.4081,0.4745,0.5137,0.0918
1.0000,0.2869,0.6494,0.6519,0.5070
1.0000,0.6274,0.5565,0.7057,0.3732
0.9516,0.1300,0.3488,0.8846,0.5750
1.0000,0.3683,0.7969,0.4934,0.6969
0.5856,0.2068,0.8994,0.8823,0.6239
0.4664,0.5018,0.4635,0.6495,0.7497
0.7075,0.2570,0.6262,0.7711,0.6103
0.9775,0.6041,0.6366,0.9508,0.5661
1.0000,0.0785,0.6848,0.7644,0.6583
0.8864,0.2956,0.9754,0.5904,0.7767
1.0000,0.3685,0.6194,0.7456,0.5053
0.5348,0.3931,0.1073,0.7240,0.7756
1.0000,0.5292,0.8074,0.6970,0.7453
0.9598,0.3100,0.2158,0.8438,0.2297
1.0000,0.0568,0.5148,0.8086,0.2647
1.0000,0.1555,0.4256,0.7929,0.6325
1.0000,0.0950,0.3488,0.5158,0.8221
1.0000,0.6595,0.3495,0.9323,0.3453
1.0000,0.2349,0.5527,0.7426,0.5158
1.0000,0.2025,0.8770,0.8550,0.6356
1.0000,0.3412,0.7246,0.5238,0.0567
1.0000,0.3713,0.2024,0.9460,0.6074
1.0000,0.2579,0.4459,0.6845,0.3133
0.9561,0.3284,0.4878,0.9021,0.5241
1.0000,0.4197,0.1635,0.7590,0.1111
0.7131,0.1308,0.3053,0.5310,0.2900
1.0000,0.3275,0.9200,0.8581,0.5690
0.9801,0.3091,0.9142,0.4689,0.4647
0.4890,0.4433,0.4290,0.7514,0.3535
1.0000,0.4520,0.4280,0.8937,0.4891
0.7114,0.1766,0.5565,0.4710,0.6314
1.0000,0.0663,0.4499,0.6297,0.5285
0.7216,0.2661,0.4263,0.9441,0.2323
0.8000,0.3501,0.5047,0.6823,0.1779
0.3888,0.5161,0.3970,0.8471,0.7058
0.7976,0.1097,0.3397,0.8586,0.5505
0.2976,0.0626,0.6252,0.9377,0.6025
0.4530,0.1326,0.2431,0.7546,0.4029
1.0000,0.0583,0.1199,0.7740,0.6592
1.0000,0.3254,0.7069,0.5527,0.6188
1.0000,0.2886,0.5881,0.8938,0.3779
0.6166,0.3532,0.1598,0.8789,0.6962
0.9764,0.1340,0.6648,0.7006,0.2086
0.9982,0.4068,0.7921,0.8669,0.7337
0.5604,0.1563,0.0648,0.9138,0.7799
1.0000,0.2970,0.4800,0.7657,0.5482
1.0000,0.6434,0.2606,0.7922,0.3597
0.8954,0.1421,0.5324,0.6922,0.8590
1.0000,0.1670,0.7058,0.7786,0.3996
1.0000,0.1297,0.5021,0.3997,0.1873
0.3603,0.1783,0.2606,0.7393,0.7061
0.8837,0.1708,0.7690,0.3540,0.7304
0.7111,0.1853,0.5870,0.6477,0.3267
0.6060,0.2189,0.3420,0.9592,0.4441
0.8689,0.3383,0.6160,0.6756,0.4643
1.0000,0.4604,0.7628,0.8294,0.6445
1.0000,0.3011,0.1428,0.6854,0.8214
0.7516,0.2410,0.7873,0.8451,0.3386
1.0000,0.0419,0.5508,0.8330,0.3637
